,loader,video,time
280,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02709459700000707
281,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04378348510000478
282,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0515240917999904
283,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.030919360799998685
284,CV2,R6llTwEh07w.mp4,0.17383522029999768
285,pyav,R6llTwEh07w.mp4,0.4140135027000042
286,tv_pyav,R6llTwEh07w.mp4,0.4743157870999994
287,tv_vr,R6llTwEh07w.mp4,0.36290351729999204
288,CV2,v_SoccerJuggling_g24_c01.avi,0.09154263980000224
289,pyav,v_SoccerJuggling_g24_c01.avi,0.2621328180999967
290,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.48589727219999757
291,tv_vr,v_SoccerJuggling_g24_c01.avi,0.40445125339999777
292,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.1046616771999993
293,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.13897608070000161
294,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.14112679120000848
295,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.06257070300000578
296,CV2,WUzgd7C1pWA.mp4,0.17341020339999885
297,pyav,WUzgd7C1pWA.mp4,0.4913988837999909
298,tv_pyav,WUzgd7C1pWA.mp4,0.6883236066999985
299,tv_vr,WUzgd7C1pWA.mp4,0.47463494280000307
300,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05193978390000211
301,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06910252919999493
302,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09779957629999672
303,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05808786960000134
304,CV2,v_SoccerJuggling_g23_c01.avi,0.07601240899999766
305,pyav,v_SoccerJuggling_g23_c01.avi,0.19553955549999955
306,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.2195461340999941
307,tv_vr,v_SoccerJuggling_g23_c01.avi,0.12364999899999703
308,CV2,SOX5yA1l24A.mp4,0.18896558899999719
309,pyav,SOX5yA1l24A.mp4,0.3875504200000023
310,tv_pyav,SOX5yA1l24A.mp4,0.6090917702000069
311,tv_vr,SOX5yA1l24A.mp4,0.3551451143999998
312,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02921435800000154
313,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0428219975999923
314,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.06267570650001061
315,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.03381064479999622
316,CV2,R6llTwEh07w.mp4,0.22468626150000545
317,pyav,R6llTwEh07w.mp4,0.428433437700005
318,tv_pyav,R6llTwEh07w.mp4,0.4857959697999945
319,tv_vr,R6llTwEh07w.mp4,0.35952722029999223
