,decoder,video,time,num_frames,num_threads,codec
173,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010949615389108658,5,4,original
174,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010254761204123497,5,4,original
175,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.014268888160586357,5,4,original
176,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.008167875930666924,10,4,original
177,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.012987649999558926,10,4,original
178,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.011444737203419209,10,4,original
179,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01683924999088049,10,4,original
180,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.005902287550270557,1,4,original
181,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.012535656802356243,1,4,original
182,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.014276436530053616,1,4,original
183,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.017873361706733704,1,4,original
184,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.00846025999635458,5,4,original
185,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.014841973781585693,5,4,original
186,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01657424494624138,5,4,original
187,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.021640057675540447,5,4,original
188,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.011579242534935474,10,4,original
189,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.018699715845286846,10,4,original
190,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.018503544852137566,10,4,original
191,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.026746883057057858,10,4,original
192,pyav,WUzgd7C1pWA.mp4,0.12149190530180931,1,8,original
193,tv_newapi,WUzgd7C1pWA.mp4,0.05517352186143398,1,8,original
194,decord,WUzgd7C1pWA.mp4,0.03342244494706392,1,8,original
195,torchaudio,WUzgd7C1pWA.mp4,0.18350758217275143,1,8,original
196,pyav,WUzgd7C1pWA.mp4,0.12804886139929295,5,8,original
197,tv_newapi,WUzgd7C1pWA.mp4,0.05493703577667475,5,8,original
198,decord,WUzgd7C1pWA.mp4,0.03623651433736086,5,8,original
199,torchaudio,WUzgd7C1pWA.mp4,0.18963970243930817,5,8,original
200,pyav,WUzgd7C1pWA.mp4,0.13949088379740715,10,8,original
201,tv_newapi,WUzgd7C1pWA.mp4,0.05396713223308325,10,8,original
202,decord,WUzgd7C1pWA.mp4,0.03779488615691662,10,8,original
203,torchaudio,WUzgd7C1pWA.mp4,0.201674934476614,10,8,original
204,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0012515140697360039,1,8,original
205,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.00656603928655386,1,8,original
206,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.007415931671857834,1,8,original
207,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.003535863012075424,1,8,original
208,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0031166458502411842,5,8,original
209,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008618389256298542,5,8,original
210,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.010685727931559086,5,8,original
211,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.00659854244440794,5,8,original
212,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.005732188932597637,10,8,original
213,tv_newapi,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01068243756890297,10,8,original
214,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.014280503615736961,10,8,original
215,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.010299148969352245,10,8,original
216,pyav,v_SoccerJuggling_g24_c01.avi,0.00295949075371027,1,8,original
217,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.005626947619020939,1,8,original
218,decord,v_SoccerJuggling_g24_c01.avi,0.006816986948251724,1,8,original
219,torchaudio,v_SoccerJuggling_g24_c01.avi,0.09943428821861744,1,8,original
220,pyav,v_SoccerJuggling_g24_c01.avi,0.004977603442966938,5,8,original
221,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.006528778001666069,5,8,original
222,decord,v_SoccerJuggling_g24_c01.avi,0.0072500137612223625,5,8,original
223,torchaudio,v_SoccerJuggling_g24_c01.avi,0.10262202005833387,5,8,original
224,pyav,v_SoccerJuggling_g24_c01.avi,0.007609238848090172,10,8,original
225,tv_newapi,v_SoccerJuggling_g24_c01.avi,0.007966765202581882,10,8,original
226,decord,v_SoccerJuggling_g24_c01.avi,0.010982855223119259,10,8,original
227,torchaudio,v_SoccerJuggling_g24_c01.avi,0.10653030313551426,10,8,original
228,pyav,R6llTwEh07w.mp4,0.18852771911770105,1,8,original
229,tv_newapi,R6llTwEh07w.mp4,0.06744174752384424,1,8,original
230,decord,R6llTwEh07w.mp4,0.06350973434746265,1,8,original
231,torchaudio,R6llTwEh07w.mp4,0.2864788779988885,1,8,original
232,pyav,R6llTwEh07w.mp4,0.19538422115147114,5,8,original
233,tv_newapi,R6llTwEh07w.mp4,0.07847071625292301,5,8,original
234,decord,R6llTwEh07w.mp4,0.06686552800238132,5,8,original
235,torchaudio,R6llTwEh07w.mp4,0.2893274361267686,5,8,original
236,pyav,R6llTwEh07w.mp4,0.20157735235989094,10,8,original
237,tv_newapi,R6llTwEh07w.mp4,0.07719626650214195,10,8,original
238,decord,R6llTwEh07w.mp4,0.06891684420406818,10,8,original
239,torchaudio,R6llTwEh07w.mp4,0.3048854051157832,10,8,original
240,pyav,SOX5yA1l24A.mp4,0.06687086820602417,1,8,original
241,tv_newapi,SOX5yA1l24A.mp4,0.030925747007131577,1,8,original
242,decord,SOX5yA1l24A.mp4,0.02378210425376892,1,8,original
243,torchaudio,SOX5yA1l24A.mp4,0.2222440904006362,1,8,original
244,pyav,SOX5yA1l24A.mp4,0.07216118928045034,5,8,original
245,tv_newapi,SOX5yA1l24A.mp4,0.034279605373740196,5,8,original
246,decord,SOX5yA1l24A.mp4,0.02589985355734825,5,8,original
247,torchaudio,SOX5yA1l24A.mp4,0.22810637205839157,5,8,original
248,pyav,SOX5yA1l24A.mp4,0.07848900370299816,10,8,original
249,tv_newapi,SOX5yA1l24A.mp4,0.03536657430231571,10,8,original
250,decord,SOX5yA1l24A.mp4,0.030464126728475094,10,8,original
251,torchaudio,SOX5yA1l24A.mp4,0.2335276361554861,10,8,original
252,pyav,v_SoccerJuggling_g23_c01.avi,0.0029543107375502586,1,8,original
253,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.00673713069409132,1,8,original
254,decord,v_SoccerJuggling_g23_c01.avi,0.006671058014035225,1,8,original
255,torchaudio,v_SoccerJuggling_g23_c01.avi,0.10061584040522575,1,8,original
256,pyav,v_SoccerJuggling_g23_c01.avi,0.005524568259716034,5,8,original
257,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.00765770860016346,5,8,original
258,decord,v_SoccerJuggling_g23_c01.avi,0.007878143340349197,5,8,original
259,torchaudio,v_SoccerJuggling_g23_c01.avi,0.10346612986177206,5,8,original
260,pyav,v_SoccerJuggling_g23_c01.avi,0.008761133067309856,10,8,original
261,tv_newapi,v_SoccerJuggling_g23_c01.avi,0.008734502829611301,10,8,original
262,decord,v_SoccerJuggling_g23_c01.avi,0.010190585628151894,10,8,original
263,torchaudio,v_SoccerJuggling_g23_c01.avi,0.10802790150046349,10,8,original
264,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0040049003437161446,1,8,original
265,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.011253244243562222,1,8,original
266,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.00758405402302742,1,8,original
267,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.011757724918425083,1,8,original
268,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.00600677914917469,5,8,original
269,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.012765179388225079,5,8,original
270,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.009142410941421986,5,8,original
271,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.014223026111721992,5,8,original
272,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.008325621485710144,10,8,original
273,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015119429677724838,10,8,original
274,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01190881710499525,10,8,original
