,loader,video,time,num_frames,lib_version
77,next_tensor_dummy_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02185958167538047,72,0.8.0a0+52c4a31
78,next_tensor_usemove,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02167007150128484,72,0.8.0a0+52c4a31
79,fullvideo_numframes,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023724860791116954,72,0.8.0a0+52c4a31
80,fullvideo_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023612316977232695,72,0.8.0a0+52c4a31
81,next_list,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01412458773702383,48,0.8.0a0+52c4a31
82,next_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.014008161704987287,48,0.8.0a0+52c4a31
83,next_int_numframes,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0115223104134202,48,0.8.0a0+52c4a31
84,next_list_usemove,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013153387792408466,48,0.8.0a0+52c4a31
85,next_list_dummy_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013245720323175192,48,0.8.0a0+52c4a31
86,next_tensor_dummy_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013215313851833343,48,0.8.0a0+52c4a31
87,next_tensor_usemove,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012988201342523098,48,0.8.0a0+52c4a31
88,fullvideo_numframes,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013518210407346487,48,0.8.0a0+52c4a31
89,fullvideo_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013495596684515476,48,0.8.0a0+52c4a31
90,next_list,SOX5yA1l24A.mp4,0.1816488123498857,332,0.8.0a0+52c4a31
91,next_tensor,SOX5yA1l24A.mp4,0.1826471546664834,332,0.8.0a0+52c4a31
92,next_int_numframes,SOX5yA1l24A.mp4,0.15507493084296584,332,0.8.0a0+52c4a31
93,next_list_usemove,SOX5yA1l24A.mp4,0.1680154546163976,332,0.8.0a0+52c4a31
94,next_list_dummy_tensor,SOX5yA1l24A.mp4,0.18275488782674074,332,0.8.0a0+52c4a31
95,next_tensor_dummy_tensor,SOX5yA1l24A.mp4,0.1799871508963406,332,0.8.0a0+52c4a31
96,next_tensor_usemove,SOX5yA1l24A.mp4,0.322061797324568,332,0.8.0a0+52c4a31
