,decoder,video,time,num_frames,lib_version
148,CV2,SOX5yA1l24A.mp4,0.12666274494840762,332,4.2.0
149,CV2,WUzgd7C1pWA.mp4,0.1519888974551577,327,4.2.0
150,CV2,v_SoccerJuggling_g23_c01.avi,0.076161838095868,240,4.2.0
151,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05808983125025406,74,4.2.0
152,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.058604592300252986,48,4.2.0
153,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.09471346620121039,72,4.2.0
154,CV2,v_SoccerJuggling_g24_c01.avi,0.07664631344960071,251,4.2.0
155,CV2,R6llTwEh07w.mp4,0.13829792145406827,303,4.2.0
156,CV2,SOX5yA1l24A.mp4,0.12316612720023841,332,4.2.0
157,CV2,WUzgd7C1pWA.mp4,0.1508984597516246,327,4.2.0
158,CV2,v_SoccerJuggling_g23_c01.avi,0.07786974330083467,240,4.2.0
159,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.058271652949042615,74,4.2.0
