,decoder,video,time,num_frames,num_threads,codec
607,tv_newapi,R6llTwEh07w.avi,0.008266034536063671,5,8,xvid
608,decord,R6llTwEh07w.avi,0.009736079163849354,5,8,xvid
609,pyav,R6llTwEh07w.avi,0.00954440888017416,10,8,xvid
610,tv_newapi,R6llTwEh07w.avi,0.010161687433719636,10,8,xvid
611,decord,R6llTwEh07w.avi,0.013721853494644165,10,8,xvid
612,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0012769246473908424,1,8,xvid
613,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.003775257244706154,1,8,xvid
614,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0037689121440052987,1,8,xvid
615,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.002885436452925205,5,8,xvid
616,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.004771009460091591,5,8,xvid
617,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.004760515689849853,5,8,xvid
618,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.00507578831166029,10,8,xvid
619,tv_newapi,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.005795956030488015,10,8,xvid
620,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.006387913413345814,10,8,xvid
621,pyav,SOX5yA1l24A.avi,0.002866487205028534,1,8,xvid
622,tv_newapi,SOX5yA1l24A.avi,0.006011354923248291,1,8,xvid
623,decord,SOX5yA1l24A.avi,0.00632956363260746,1,8,xvid
624,pyav,SOX5yA1l24A.avi,0.0056820098310709,5,8,xvid
625,tv_newapi,SOX5yA1l24A.avi,0.007221642695367336,5,8,xvid
626,decord,SOX5yA1l24A.avi,0.009848164767026902,5,8,xvid
627,pyav,SOX5yA1l24A.avi,0.010762918926775455,10,8,xvid
628,tv_newapi,SOX5yA1l24A.avi,0.01009677890688181,10,8,xvid
629,decord,SOX5yA1l24A.avi,0.014007282070815563,10,8,xvid
630,pyav,WUzgd7C1pWA.avi,0.0029120678082108498,1,8,xvid
631,tv_newapi,WUzgd7C1pWA.avi,0.005945933051407337,1,8,xvid
632,decord,WUzgd7C1pWA.avi,0.0052256109192967415,1,8,xvid
633,pyav,WUzgd7C1pWA.avi,0.005878465995192528,5,8,xvid
634,tv_newapi,WUzgd7C1pWA.avi,0.00715249665081501,5,8,xvid
635,decord,WUzgd7C1pWA.avi,0.009686437621712684,5,8,xvid
636,pyav,WUzgd7C1pWA.avi,0.010833759047091007,10,8,xvid
637,tv_newapi,WUzgd7C1pWA.avi,0.010068529658019543,10,8,xvid
638,decord,WUzgd7C1pWA.avi,0.013856437057256699,10,8,xvid
639,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0018064212054014206,1,8,xvid
640,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0031937751919031143,1,8,xvid
641,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.003554818406701088,1,8,xvid
642,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.003984021954238415,5,8,xvid
643,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.005380475148558617,5,8,xvid
644,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.006811944581568241,5,8,xvid
645,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.006952754408121109,10,8,xvid
646,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.006917867809534073,10,8,xvid
647,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.009665206633508205,10,8,xvid
