,loader,video,time
2151,tv_pyav,R6llTwEh07w.mp4,0.3059447745967191
2152,tv_vr,R6llTwEh07w.mp4,0.2959747861023061
2153,decord,R6llTwEh07w.mp4,0.10645322490017861
2154,CV2,v_SoccerJuggling_g23_c01.avi,0.06256534599815496
2155,pyav,v_SoccerJuggling_g23_c01.avi,0.08094802590203472
2156,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.033719826798187566
2157,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09626558480085805
2158,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09372750039910897
2159,decord,v_SoccerJuggling_g23_c01.avi,0.07091685050399973
2160,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06731590279960073
2161,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03751923240488395
2162,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01748048790032044
2163,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.045456576597644016
2164,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04653129139915109
2165,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.10838245380437002
2166,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04786333310185
2167,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.023070615698816254
2168,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008858695003436879
2169,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.027073161100270228
2170,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026798287901328877
2171,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05662743510329164
2172,CV2,SOX5yA1l24A.mp4,0.07994736440014094
2173,pyav,SOX5yA1l24A.mp4,0.23303881430183537
2174,pyav_notorgb,SOX5yA1l24A.mp4,0.139550911198603
2175,tv_pyav,SOX5yA1l24A.mp4,0.2699235544016119
2176,tv_vr,SOX5yA1l24A.mp4,0.2598849786969367
2177,decord,SOX5yA1l24A.mp4,0.1085291194031015
2178,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05017710030078888
2179,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.026948843197897077
2180,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01063512290129438
2181,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.032827859598910436
2182,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03237403709790669
2183,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07639770690002479
2184,CV2,WUzgd7C1pWA.mp4,0.07886419200222008
2185,pyav,WUzgd7C1pWA.mp4,0.2662056701024994
2186,pyav_notorgb,WUzgd7C1pWA.mp4,0.15629032109864055
2187,tv_pyav,WUzgd7C1pWA.mp4,0.2960848263988737
2188,tv_vr,WUzgd7C1pWA.mp4,0.3070276343030855
2189,decord,WUzgd7C1pWA.mp4,0.12297222830238752
2190,CV2,v_SoccerJuggling_g24_c01.avi,0.0620651306991931
2191,pyav,v_SoccerJuggling_g24_c01.avi,0.07944578619790263
2192,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.032424379599979146
2193,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.10485848939861171
2194,tv_vr,v_SoccerJuggling_g24_c01.avi,0.1017246014031116
2195,decord,v_SoccerJuggling_g24_c01.avi,0.0667151260015089
2196,CV2,R6llTwEh07w.mp4,0.07666138979839161
2197,pyav,R6llTwEh07w.mp4,0.2388349880988244
2198,pyav_notorgb,R6llTwEh07w.mp4,0.15622717040241696
2199,tv_pyav,R6llTwEh07w.mp4,0.2745096386002842
2200,tv_vr,R6llTwEh07w.mp4,0.27658437309437434
2201,decord,R6llTwEh07w.mp4,0.11317575020366348
2202,CV2,v_SoccerJuggling_g23_c01.avi,0.06481003069784493
2203,pyav,v_SoccerJuggling_g23_c01.avi,0.08090877030044794
2204,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.034201126097468657
2205,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09692465219995938
2206,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09581350819789805
2207,decord,v_SoccerJuggling_g23_c01.avi,0.06628469370189123
2208,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06508689390029758
2209,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03804826630512252
2210,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01703937930287793
2211,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04428956410265528
2212,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04394003300112672
2213,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.10733153820037841
2214,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05143108690390363
2215,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.021465660602552818
2216,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009770221001235768
2217,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026668668299680575
2218,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02651983479736373
2219,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05611448069685139
2220,CV2,SOX5yA1l24A.mp4,0.07730535000446252
2221,pyav,SOX5yA1l24A.mp4,0.23746855970239267
2222,pyav_notorgb,SOX5yA1l24A.mp4,0.14138449510210194
2223,tv_pyav,SOX5yA1l24A.mp4,0.28765789240133016
2224,tv_vr,SOX5yA1l24A.mp4,0.2896798620990012
2225,decord,SOX5yA1l24A.mp4,0.11937281549908221
2226,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05174855660297908
2227,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.026459673198405653
2228,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010389292897889391
2229,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.030587374599417672
2230,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.029958789795637132
2231,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0774641297000926
2232,CV2,WUzgd7C1pWA.mp4,0.07783776560099795
2233,pyav,WUzgd7C1pWA.mp4,0.26218856730265544
2234,pyav_notorgb,WUzgd7C1pWA.mp4,0.1620832398009952
2235,tv_pyav,WUzgd7C1pWA.mp4,1.619074576901039
2236,tv_vr,WUzgd7C1pWA.mp4,2.290494327695342
2237,decord,WUzgd7C1pWA.mp4,0.5541448852978647
2238,CV2,v_SoccerJuggling_g24_c01.avi,0.1726579057984054
2239,pyav,v_SoccerJuggling_g24_c01.avi,0.22378323110169732
2240,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.07995660459855572
2241,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.14464509040117263
2242,tv_vr,v_SoccerJuggling_g24_c01.avi,0.12058312850422226
2243,decord,v_SoccerJuggling_g24_c01.avi,0.06946928550023586
2244,CV2,R6llTwEh07w.mp4,0.08857061330345459
2245,pyav,R6llTwEh07w.mp4,0.2871149943966884
2246,pyav_notorgb,R6llTwEh07w.mp4,0.1736375150969252
2247,tv_pyav,R6llTwEh07w.mp4,0.31778791900142095
2248,tv_vr,R6llTwEh07w.mp4,0.32036381609505044
2249,decord,R6llTwEh07w.mp4,0.10542658939957619
2250,CV2,v_SoccerJuggling_g23_c01.avi,0.06910768880043179
2251,pyav,v_SoccerJuggling_g23_c01.avi,0.08631809140206315
2252,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.03692175440373831
2253,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.11121061979793012
2254,tv_vr,v_SoccerJuggling_g23_c01.avi,0.10964239939930849
2255,decord,v_SoccerJuggling_g23_c01.avi,0.06469116209773347
2256,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.072672400099691
2257,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.038686242600670086
2258,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.018605287198442965
2259,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05117834660341032
2260,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.05018658899934962
2261,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11424487080075778
2262,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05048757820040919
2263,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02105038450099528
2264,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009299549099523574
2265,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02774301519966684
2266,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.027713799400953577
2267,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05876098650041968
2268,CV2,SOX5yA1l24A.mp4,0.08202173250028863
2269,pyav,SOX5yA1l24A.mp4,0.24943883439991624
2270,pyav_notorgb,SOX5yA1l24A.mp4,0.1344806184992194
2271,tv_pyav,SOX5yA1l24A.mp4,0.2871634977986105
2272,tv_vr,SOX5yA1l24A.mp4,0.2906905852025375
2273,decord,SOX5yA1l24A.mp4,0.11667190179578028
2274,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.054110736900474875
2275,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0282224710972514
2276,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.011491169198416173
2277,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03532767050201073
2278,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.035514219099422914
2279,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07890819470048882
2280,CV2,WUzgd7C1pWA.mp4,0.08474125270149671
2281,pyav,WUzgd7C1pWA.mp4,0.2578961287043057
2282,pyav_notorgb,WUzgd7C1pWA.mp4,0.16828871620236896
2283,tv_pyav,WUzgd7C1pWA.mp4,0.3258563219977077
2284,tv_vr,WUzgd7C1pWA.mp4,0.3216964828025084
2285,decord,WUzgd7C1pWA.mp4,0.11210473579703831
2286,CV2,v_SoccerJuggling_g24_c01.avi,0.06573990879696794
2287,pyav,v_SoccerJuggling_g24_c01.avi,0.07566072649788111
2288,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.028378783300286158
2289,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.09767045199987479
2290,tv_vr,v_SoccerJuggling_g24_c01.avi,0.09862615930032917
2291,decord,v_SoccerJuggling_g24_c01.avi,0.06512771270354278
2292,CV2,R6llTwEh07w.mp4,0.07993406599853188
2293,pyav,R6llTwEh07w.mp4,0.26785233939881437
2294,pyav_notorgb,R6llTwEh07w.mp4,0.16879200940020384
2295,tv_pyav,R6llTwEh07w.mp4,0.2943022135004867
2296,tv_vr,R6llTwEh07w.mp4,0.29728343489696274
2297,decord,R6llTwEh07w.mp4,0.10558290290064179
2298,CV2,v_SoccerJuggling_g23_c01.avi,0.06426747409859672
2299,pyav,v_SoccerJuggling_g23_c01.avi,0.07983018690138124
2300,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.03301909859874286
2301,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09868224170058966
2302,tv_vr,v_SoccerJuggling_g23_c01.avi,0.09791170970420353
2303,decord,v_SoccerJuggling_g23_c01.avi,0.06913806620286778
2304,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06905535629484802
2305,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03524609159794636
2306,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015813890798017382
2307,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.041552328102989124
2308,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.044801938004093246
2309,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.11097962640342303
2310,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.052777535503264514
2311,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.021901069098385052
2312,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.009065703599480912
2313,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.027053871599491686
2314,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026664854999398812
2315,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.057637189701199534
2316,CV2,SOX5yA1l24A.mp4,0.08321922010509297
2317,pyav,SOX5yA1l24A.mp4,0.22271148190484383
2318,pyav_notorgb,SOX5yA1l24A.mp4,0.1269912006042432
2319,tv_pyav,SOX5yA1l24A.mp4,0.2771511223982088
2320,tv_vr,SOX5yA1l24A.mp4,0.2766306834004354
2321,decord,SOX5yA1l24A.mp4,0.115033284999663
2322,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.054222669498994944
2323,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.025463722995482385
2324,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010276489600073546
2325,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03303758650436066
2326,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.032997294398956004
2327,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07692314009764231
2328,CV2,WUzgd7C1pWA.mp4,0.08524825740023516
2329,pyav,WUzgd7C1pWA.mp4,0.27829842650098724
2330,pyav_notorgb,WUzgd7C1pWA.mp4,0.1794506115023978
2331,tv_pyav,WUzgd7C1pWA.mp4,0.3358969022985548
2332,tv_vr,WUzgd7C1pWA.mp4,0.32302521070232615
2333,decord,WUzgd7C1pWA.mp4,0.11632469989708624
2334,CV2,v_SoccerJuggling_g24_c01.avi,0.06799039380275644
2335,pyav,v_SoccerJuggling_g24_c01.avi,0.08505740719847381
2336,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.028014833701308816
2337,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.10003700500237755
2338,tv_vr,v_SoccerJuggling_g24_c01.avi,0.10419494400266557
2339,decord,v_SoccerJuggling_g24_c01.avi,0.06700690709985793
2340,CV2,R6llTwEh07w.mp4,0.08032651800313033
2341,pyav,R6llTwEh07w.mp4,0.26985569909447804
2342,pyav_notorgb,R6llTwEh07w.mp4,0.17864406639710068
2343,tv_pyav,R6llTwEh07w.mp4,0.3001457147009205
2344,tv_vr,R6llTwEh07w.mp4,0.3148664481006563
2345,decord,R6llTwEh07w.mp4,0.11425679179956205
2346,CV2,v_SoccerJuggling_g23_c01.avi,0.061641685699578376
2347,pyav,v_SoccerJuggling_g23_c01.avi,0.08868424569955095
2348,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.036302985699148846
2349,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.10267220010282471
2350,tv_vr,v_SoccerJuggling_g23_c01.avi,0.10506638789665886
2351,decord,v_SoccerJuggling_g23_c01.avi,0.06857619939837604
2352,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06836002350319177
2353,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.03647468779818155
2354,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01672028989996761
2355,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04504642059910111
2356,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.045041405595839024
2357,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.10704970069928095
2358,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04807605310343206
2359,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.023080686305183916
2360,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01014290219754912
2361,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.027009715198073537
2362,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02668738520005718
2363,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.056528016400989145
2364,CV2,SOX5yA1l24A.mp4,0.07795949860010296
2365,pyav,SOX5yA1l24A.mp4,0.24835275909863413
2366,pyav_notorgb,SOX5yA1l24A.mp4,0.13508451969828456
2367,tv_pyav,SOX5yA1l24A.mp4,0.2908533634035848
2368,tv_vr,SOX5yA1l24A.mp4,0.28927849309984593
2369,decord,SOX5yA1l24A.mp4,0.11357468530186451
2370,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05053798109875061
2371,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.029131284600589426
2372,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.012279891001526266
2373,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03342746230191551
2374,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03299393350025639
2375,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07523625480243937
2376,CV2,WUzgd7C1pWA.mp4,0.07954155960469507
2377,pyav,WUzgd7C1pWA.mp4,0.2781020713970065
2378,pyav_notorgb,WUzgd7C1pWA.mp4,0.1721164586953819
2379,tv_pyav,WUzgd7C1pWA.mp4,0.31315223380224777
2380,tv_vr,WUzgd7C1pWA.mp4,0.3072805973002687
2381,decord,WUzgd7C1pWA.mp4,0.10623136450303719
2382,CV2,v_SoccerJuggling_g24_c01.avi,0.0616397377976682
2383,pyav,v_SoccerJuggling_g24_c01.avi,0.0762343662965577
2384,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.025790887203766034
2385,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.0870849268976599
2386,tv_vr,v_SoccerJuggling_g24_c01.avi,0.08670358039671555
2387,decord,v_SoccerJuggling_g24_c01.avi,0.0620130444993265
2388,CV2,R6llTwEh07w.mp4,0.0739157208998222
2389,pyav,R6llTwEh07w.mp4,0.26289149599615486
2390,pyav_notorgb,R6llTwEh07w.mp4,0.16874045199947432
2391,tv_pyav,R6llTwEh07w.mp4,0.29388722219737246
2392,tv_vr,R6llTwEh07w.mp4,0.30594031590153464
2393,decord,R6llTwEh07w.mp4,0.10430407950188965
2394,CV2,v_SoccerJuggling_g23_c01.avi,0.06153236880199984
2395,pyav,v_SoccerJuggling_g23_c01.avi,0.07969410260557197
2396,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.034129061899147925
2397,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.10318302959785797
2398,tv_vr,v_SoccerJuggling_g23_c01.avi,0.08863905820180662
2399,decord,v_SoccerJuggling_g23_c01.avi,0.06676198699860833
2400,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06588203519931994
2401,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.041486136900493874
2402,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.017353903298499063
2403,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.0418814895034302
2404,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04402552389656193
2405,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.10754630359588191
2406,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.04624354559928179
2407,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.021478652098448948
2408,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.008681870502186939
2409,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026445661101024597
2410,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.026105793699389323
2411,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.05613155069877394
2412,CV2,SOX5yA1l24A.mp4,0.07637289770063944
2413,pyav,SOX5yA1l24A.mp4,0.22633119329693727
2414,pyav_notorgb,SOX5yA1l24A.mp4,0.13064527539536358
2415,tv_pyav,SOX5yA1l24A.mp4,0.26323255539755336
2416,tv_vr,SOX5yA1l24A.mp4,0.26405602620216084
2417,decord,SOX5yA1l24A.mp4,0.10965558650204912
2418,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.05011306620435789
2419,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.026621246396098287
2420,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010407221200875939
2421,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03396455239853822
2422,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.033787899499293415
2423,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.0751943320967257
2424,CV2,WUzgd7C1pWA.mp4,0.078746914799558
2425,pyav,WUzgd7C1pWA.mp4,0.27537375649553725
2426,pyav_notorgb,WUzgd7C1pWA.mp4,0.17720394220086746
2427,tv_pyav,WUzgd7C1pWA.mp4,0.32145577800110914
2428,tv_vr,WUzgd7C1pWA.mp4,0.3019567631999962
2429,decord,WUzgd7C1pWA.mp4,0.1152350374031812
2430,CV2,v_SoccerJuggling_g24_c01.avi,0.06304358269553631
2431,pyav,v_SoccerJuggling_g24_c01.avi,0.08170261480263434
2432,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.029509191500255837
2433,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.0899062654003501
2434,tv_vr,v_SoccerJuggling_g24_c01.avi,0.09091275169630535
2435,decord,v_SoccerJuggling_g24_c01.avi,0.06327337989932857
2436,CV2,R6llTwEh07w.mp4,0.07419636810082011
2437,pyav,R6llTwEh07w.mp4,0.25682142400182784
2438,pyav_notorgb,R6llTwEh07w.mp4,0.16815813509747385
2439,tv_pyav,R6llTwEh07w.mp4,0.31516112909885124
2440,tv_vr,R6llTwEh07w.mp4,0.30140965050086377
2441,decord,R6llTwEh07w.mp4,0.10752889210125431
2442,CV2,v_SoccerJuggling_g23_c01.avi,0.06465019250172191
2443,pyav,v_SoccerJuggling_g23_c01.avi,0.08644778339657933
2444,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.035952204302884636
2445,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.10183493150398135
2446,tv_vr,v_SoccerJuggling_g23_c01.avi,0.10034649919834919
2447,decord,v_SoccerJuggling_g23_c01.avi,0.06595220290473662
2448,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06451297319727019
2449,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.035657073196489364
2450,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.015563850500620901
2451,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04107439660001546
2452,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.040873283200198784
2453,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.10726136469747871
2454,CV2,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0494352605950553
2455,pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.021824663295410572
2456,pyav_notorgb,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.010125164099736138
2457,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02922876620432362
2458,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.02851339230546728
2459,decord,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.056288920296356085
2460,CV2,SOX5yA1l24A.mp4,0.07759402450174094
2461,pyav,SOX5yA1l24A.mp4,0.22211554300156422
2462,pyav_notorgb,SOX5yA1l24A.mp4,0.13415905900183134
2463,tv_pyav,SOX5yA1l24A.mp4,0.27998509249882775
2464,tv_vr,SOX5yA1l24A.mp4,0.27796847400022673
2465,decord,SOX5yA1l24A.mp4,0.10986206300440245
2466,CV2,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.04840188450179994
2467,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.02668198639876209
2468,pyav_notorgb,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.010252394498093054
2469,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03187540310318582
2470,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.03298686139751226
2471,decord,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.07567965649650432
2472,CV2,WUzgd7C1pWA.mp4,0.07550603640265763
2473,pyav,WUzgd7C1pWA.mp4,0.2718412823975086
2474,pyav_notorgb,WUzgd7C1pWA.mp4,0.175219810300041
2475,tv_pyav,WUzgd7C1pWA.mp4,0.2967159438994713
2476,tv_vr,WUzgd7C1pWA.mp4,0.29918230769690124
2477,decord,WUzgd7C1pWA.mp4,0.11059811619925312
2478,CV2,v_SoccerJuggling_g24_c01.avi,0.06354863019660115
2479,pyav,v_SoccerJuggling_g24_c01.avi,0.07577043490018695
2480,pyav_notorgb,v_SoccerJuggling_g24_c01.avi,0.025829259399324657
2481,tv_pyav,v_SoccerJuggling_g24_c01.avi,0.08877194430097006
2482,tv_vr,v_SoccerJuggling_g24_c01.avi,0.08496167800039985
2483,decord,v_SoccerJuggling_g24_c01.avi,0.060294566699303685
2484,CV2,R6llTwEh07w.mp4,0.07793023950071074
2485,pyav,R6llTwEh07w.mp4,0.26731078579905443
2486,pyav_notorgb,R6llTwEh07w.mp4,0.16182411239715294
2487,tv_pyav,R6llTwEh07w.mp4,0.2926410763990134
2488,tv_vr,R6llTwEh07w.mp4,0.30971681170049126
2489,decord,R6llTwEh07w.mp4,0.10335201059933752
2490,CV2,v_SoccerJuggling_g23_c01.avi,0.05772853730013594
2491,pyav,v_SoccerJuggling_g23_c01.avi,0.0847230541985482
2492,pyav_notorgb,v_SoccerJuggling_g23_c01.avi,0.03446305129909888
2493,tv_pyav,v_SoccerJuggling_g23_c01.avi,0.09808369100210257
2494,tv_vr,v_SoccerJuggling_g23_c01.avi,0.0977451458980795
2495,decord,v_SoccerJuggling_g23_c01.avi,0.06731090719695203
2496,CV2,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.06506463499972596
2497,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.036245629703626034
2498,pyav_notorgb,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01659378390177153
2499,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.045204450900200754
2500,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.04500620380276814
